\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-01-27 08:02:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2024-04-29,24,28,78,42,0,0,15,0,702,390,0,50,43,0,250,512,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,37,2309,2234
2024-04-30,1,28,38,26,0,0,15,0,635,499,0,24,27,0,225,312,9,1220,1214,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,37,2151,2113
2024-04-30,2,28,78,34,0,0,15,0,650,743,0,33,29,0,175,25,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,37,2165,2080
2024-04-30,3,28,38,16,0,0,15,0,655,678,0,47,46,0,150,30,9,1220,1214,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,37,2119,2018
2024-04-30,4,28,38,1,0,0,15,0,590,568,0,50,43,0,100,124,9,1220,1210,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,37,2007,1977
2024-04-30,5,28,32,-6,0,0,15,0,585,607,0,34,31,0,75,31,9,1200,1172,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,37,1935,1869
2024-04-30,6,28,24,-7,0,0,15,0,799,564,0,34,33,0,75,264,9,447,459,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,0,0,0,0,37,1388,1353
2024-04-30,7,0,0,-3,0,0,15,0,325,342,0,10,8,0,0,7,22,767,730,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,22,1111,1126
2024-04-30,8,0,0,4,0,0,15,0,165,234,0,0,0,200,75,-171,22,362,351,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,222,611,456
2024-04-30,9,0,0,-5,0,0,15,2,50,121,0,0,3,125,0,-233,22,548,530,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,149,607,451
2024-04-30,10,0,0,-16,0,0,15,2,40,237,0,25,21,240,0,-393,9,911,903,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,251,985,793
2024-04-30,11,0,0,-10,0,0,15,3,40,344,0,0,1,175,25,-417,9,1200,1187,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,187,1274,1147
2024-04-30,12,0,49,21,0,0,15,3,180,338,0,25,24,147,0,-214,22,1200,1181,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,172,1463,1389
2024-04-30,13,0,49,47,0,0,15,0,90,75,0,0,20,100,0,-48,22,1202,1182,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,122,1350,1317
2024-04-30,14,0,49,58,0,0,15,0,455,246,0,0,0,100,75,127,22,1220,1199,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,122,1808,1671
2024-04-30,15,0,49,55,0,0,15,0,280,221,0,0,3,100,75,92,30,1220,1190,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,130,1633,1603
2024-04-30,16,0,10,6,0,0,15,0,365,128,0,0,1,100,75,213,31,1220,1189,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,131,1679,1578
2024-04-30,17,0,10,7,0,0,15,3,385,39,0,25,9,250,0,119,31,1220,1189,0,0,0,0,0,2,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,284,1649,1404
2024-04-30,18,0,0,11,0,0,15,3,414,622,0,0,4,200,150,-288,31,1220,1179,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,234,1793,1563
2024-04-30,19,0,0,-14,0,0,15,3,625,932,0,0,0,300,95,-545,24,829,805,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,327,1558,1214
2024-04-30,20,0,0,2,0,0,15,3,480,844,0,0,2,478,235,-659,24,416,399,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,0,0,0,0,505,1140,625
2024-04-30,21,0,9,9,0,0,15,3,459,823,0,15,13,400,75,-721,9,900,883,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,412,1467,1041
2024-04-30,22,7,0,-1,0,0,15,0,232,463,0,24,23,100,75,-214,9,1120,1110,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,116,1460,1417
2024-04-30,23,0,45,36,0,0,15,0,40,-164,0,25,19,0,0,191,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,1339,1326
2024-04-30,24,28,49,12,0,0,15,100,165,-272,0,33,30,0,50,392,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,137,1526,1410
2024-05-01,1,28,11,-10,0,0,15,0,150,-128,0,24,26,25,0,286,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,62,1414,1422
2024-05-01,2,28,49,14,0,0,15,0,165,-144,0,0,1,0,0,331,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,37,1443,1444
2024-05-01,3,28,49,11,0,0,15,0,140,-5,0,25,26,0,115,289,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,37,1558,1543
2024-05-01,4,28,40,26,0,0,15,0,225,56,0,21,24,0,0,140,9,1220,1209,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,37,1515,1459
2024-05-01,5,28,9,-3,0,0,15,0,425,279,0,33,34,50,4,74,9,1100,1082,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,87,1580,1472
2024-05-01,6,28,36,-3,0,0,15,0,350,44,0,47,46,100,1,230,9,524,521,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,137,967,845
2024-05-01,7,0,0,4,0,0,15,3,100,-61,0,15,14,400,0,-116,9,519,508,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,412,643,355
2024-05-01,8,0,0,10,0,0,15,3,50,200,0,0,0,339,0,-510,9,635,630,0,0,0,0,0,2,0,0,0,0,9,-19,0,0,0,0,0,1,0,0,0,0,0,0,351,694,329
2024-05-01,9,0,0,8,0,0,15,0,150,604,0,0,2,0,0,-505,23,907,889,0,0,0,0,0,2,0,0,0,0,9,-19,0,0,0,0,0,1,0,0,0,0,0,0,23,1066,997
2024-05-01,10,0,49,53,0,0,15,0,210,376,0,25,25,0,0,-146,9,1200,1187,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,9,1493,1504
2024-05-01,11,0,49,42,0,0,15,0,140,99,0,25,27,0,0,36,9,1220,1213,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,9,1443,1425
2024-05-01,12,0,49,62,0,0,15,0,275,182,0,25,28,0,0,134,9,1220,1213,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,9,1578,1625
2024-05-01,13,0,49,50,0,0,15,0,442,341,0,25,27,0,0,179,9,1220,1213,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,9,1745,1818
2024-05-01,14,0,49,59,0,0,15,0,625,484,0,25,27,0,7,186,9,1220,1214,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,9,1935,1981
2024-05-01,15,0,49,46,0,0,15,0,652,331,0,33,34,0,0,274,9,1220,1214,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,9,1963,1929
2024-05-01,16,0,50,54,0,0,15,0,873,650,0,50,46,0,75,249,9,1220,1214,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,9,2277,2244
2024-05-01,17,0,10,23,0,0,15,0,818,658,0,50,51,0,215,285,9,1220,1213,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,2322,2263
2024-05-01,18,7,0,32,0,0,15,0,833,703,0,47,45,0,290,433,9,1220,1205,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,16,2399,2454
2024-05-01,19,7,0,1,0,0,15,0,833,693,0,47,44,0,385,623,9,974,960,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,16,2248,2354
2024-05-01,20,0,2,-6,0,0,15,0,808,601,0,47,44,275,260,322,9,845,841,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,284,1971,1834
2024-05-01,21,0,10,11,0,0,15,0,727,789,0,43,43,234,252,-42,9,1021,1016,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,243,2062,1850
2024-05-01,22,0,10,10,0,0,15,0,607,822,0,47,45,0,0,-163,9,1220,1206,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,9,1893,1951
2024-05-01,23,0,50,56,0,0,15,0,825,940,0,47,48,0,101,47,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,9,2232,2315
2024-05-01,24,28,78,41,0,0,15,0,805,781,0,41,42,0,200,238,9,1200,1194,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,0,0,0,0,37,2333,2325
2024-05-02,1,28,69,28,0,0,15,0,873,917,2,49,41,0,100,12,9,1200,1194,0,0,137,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,39,2300,2359
2024-05-02,2,28,24,2,0,0,15,0,598,659,0,30,31,0,0,-65,9,1200,1194,0,0,177,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,37,1861,2023
2024-05-02,3,28,24,-7,0,0,15,0,765,638,0,24,25,0,0,59,9,1200,1194,0,0,178,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,37,2022,2119
2024-05-02,4,28,78,32,0,0,15,0,635,619,0,50,49,0,151,152,9,1200,1194,0,0,178,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,37,2123,2255
2024-05-02,5,28,38,13,0,0,15,0,386,385,0,27,29,0,4,72,9,1200,1185,0,0,178,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,37,1664,1894
2024-05-02,6,28,24,7,0,0,15,0,424,215,0,24,22,0,0,108,9,900,889,0,0,178,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,37,1381,1454
2024-05-02,7,0,10,15,0,0,15,0,317,272,0,24,28,0,0,-5,9,800,776,0,0,179,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,0,0,0,0,9,1160,1304
2024-05-02,8,0,0,-1,0,0,15,0,424,221,0,24,23,100,50,66,9,342,343,0,0,178,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,109,849,868
2024-05-02,9,0,0,3,0,0,15,0,150,412,0,24,23,0,150,-171,9,600,588,0,0,177,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,9,933,1066
2024-05-02,10,0,49,50,0,0,15,0,334,171,0,0,23,0,50,129,9,752,746,0,0,177,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,9,1194,1328
2024-05-02,11,0,49,46,0,0,15,0,385,205,0,0,4,0,0,144,9,963,960,0,0,177,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,1406,1560
2024-05-02,12,0,50,48,0,0,15,0,458,231,0,50,46,0,0,199,29,1220,1179,0,0,176,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,29,1787,1901
2024-05-02,13,0,50,47,0,0,15,0,838,500,0,50,45,0,0,294,29,909,890,0,0,176,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,29,1856,1968
2024-05-02,14,0,0,5,0,0,15,0,823,704,0,40,41,108,0,-47,29,1100,1065,0,0,176,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,137,1972,1958
2024-05-02,15,0,50,35,0,0,15,0,811,682,0,50,47,0,0,96,29,870,834,0,0,177,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,29,1790,1885
2024-05-02,16,0,40,26,0,0,15,0,775,463,0,41,36,0,0,273,29,520,493,0,0,177,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,29,1385,1487
2024-05-02,17,7,0,-5,0,0,15,0,900,793,0,47,48,100,0,-2,29,538,496,0,0,178,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,136,1494,1539
2024-05-02,18,0,50,30,0,0,15,0,900,939,0,47,47,0,0,-5,29,148,116,0,0,176,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,29,1154,1331
2024-05-02,19,0,0,3,0,0,15,2,426,566,0,0,0,53,50,-46,29,0,-32,0,0,176,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,84,485,684
2024-05-02,20,0,0,-9,0,0,15,0,447,616,0,33,33,132,145,-170,29,0,-17,0,0,176,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,161,634,642
2024-05-02,21,0,50,47,0,0,15,0,655,777,0,50,50,150,0,-210,29,480,456,0,0,177,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,179,1244,1309
2024-05-02,22,0,50,57,0,0,15,0,387,701,0,50,49,0,0,-312,18,1220,1183,0,0,178,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,18,1716,1869
2024-05-02,23,0,50,63,0,0,15,0,771,984,0,31,33,0,100,-137,9,1220,1207,0,0,178,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,9,2181,2343
2024-05-02,24,28,38,11,0,0,15,0,477,651,0,31,33,0,650,505,9,1020,1012,0,0,177,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,37,2225,2398
2024-05-03,1,28,30,15,0,0,15,0,661,357,0,47,46,0,275,587,9,1020,995,0,0,2,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,37,2042,2015
2024-05-03,2,28,38,8,0,0,15,0,464,352,0,50,47,0,572,589,9,0,42,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,37,1133,1047
2024-05-03,3,28,73,32,0,0,15,0,151,466,0,50,44,0,550,307,9,800,774,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,37,1633,1635
2024-05-03,4,28,38,13,0,0,15,0,185,313,0,49,47,0,654,538,9,1000,988,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,37,1935,1909
2024-05-03,5,28,73,35,0,0,15,1,465,595,0,49,45,0,319,232,9,1029,1019,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,38,1944,1936
2024-05-03,6,28,38,14,0,0,15,0,358,549,0,50,49,0,265,222,9,1000,995,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,37,1720,1842
2024-05-03,7,0,50,51,0,0,15,0,185,435,0,49,46,0,200,-34,9,1127,1117,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,9,1620,1628
2024-05-03,8,0,50,46,0,0,15,0,235,271,0,49,49,0,100,-103,9,1126,1119,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,9,1569,1398
2024-05-03,9,0,10,23,0,0,15,0,235,269,0,24,28,0,250,98,9,1121,1106,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,9,1649,1540
2024-05-03,10,0,10,6,0,0,15,0,335,447,0,24,23,0,450,361,9,950,936,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,9,1778,1789
2024-05-03,11,0,50,47,0,0,15,0,280,334,0,0,-1,0,350,259,9,827,809,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,9,1516,1459
2024-05-03,12,0,0,-4,0,0,15,0,375,337,0,0,-2,0,200,209,9,595,587,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,9,1179,1138
2024-05-03,13,0,49,35,0,0,15,0,143,204,0,25,22,0,75,164,9,900,893,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,9,1201,1325
2024-05-03,14,0,49,57,0,0,15,50,280,201,0,0,0,0,0,84,29,1191,1154,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,79,1529,1504
2024-05-03,15,0,49,42,0,0,15,50,280,191,0,0,-1,0,75,47,29,1000,981,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,79,1413,1270
2024-05-03,16,0,49,51,0,0,15,0,280,103,0,25,21,0,75,87,29,1220,1188,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,29,1658,1459
2024-05-03,17,0,10,25,0,0,15,0,410,298,0,50,43,0,100,247,29,1176,1139,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,29,1755,1762
2024-05-03,18,0,0,5,0,0,15,0,260,94,0,0,0,0,100,355,29,840,807,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,29,1209,1273
2024-05-03,19,0,0,-5,0,0,15,0,237,125,0,0,-1,0,80,145,29,400,373,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,29,726,647
2024-05-03,20,0,0,9,0,0,15,2,610,553,0,0,3,246,157,-2,9,400,394,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,257,1176,966
2024-05-03,21,0,49,42,0,0,15,0,260,358,0,25,25,143,150,-35,9,629,625,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,152,1122,1025
2024-05-03,22,0,50,49,0,0,15,0,210,387,0,47,44,0,200,62,9,1017,1008,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,9,1533,1558
2024-05-03,23,0,50,48,0,0,15,0,210,192,0,47,43,0,225,249,9,1220,1210,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,9,1761,1750
2024-05-03,24,28,73,35,0,0,15,0,210,-2,0,49,46,0,0,194,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,37,1561,1494
2024-05-04,1,28,59,27,0,0,15,0,260,79,0,50,50,0,0,181,9,1220,1206,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,37,1598,1547
2024-05-04,2,28,38,15,0,0,15,0,210,207,0,35,33,0,141,117,9,700,699,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,37,1133,1076
2024-05-04,3,28,38,12,0,0,15,0,210,288,0,47,48,0,500,360,9,700,684,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,37,1504,1401
2024-05-04,4,28,78,36,0,0,15,0,190,346,0,47,44,0,642,507,9,700,698,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,37,1666,1637
2024-05-04,5,28,78,45,0,0,15,0,310,348,0,47,45,0,555,553,9,1220,1199,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,37,2219,2199
2024-05-04,6,28,78,52,0,0,15,0,460,376,0,49,46,0,679,685,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,37,2495,2387
2024-05-04,7,0,49,53,0,0,15,0,276,338,0,49,51,0,550,407,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,9,2153,2074
2024-05-04,8,0,50,42,0,0,15,0,160,223,0,50,48,0,200,89,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,9,1689,1631
2024-05-04,9,0,10,18,0,0,15,0,90,417,0,27,27,0,360,160,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,0,0,0,0,9,1716,1847
2024-05-04,10,0,10,11,0,0,15,0,40,393,0,47,46,0,200,-135,9,1220,1217,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,9,1526,1543
2024-05-04,11,0,10,2,0,0,15,0,140,283,0,47,47,0,110,-104,9,1220,1212,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,9,1536,1447
2024-05-04,12,0,50,39,0,0,15,0,185,328,0,47,47,0,50,-92,29,1220,1194,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,29,1561,1523
2024-05-04,13,0,50,53,0,0,15,0,185,363,0,47,45,0,50,-109,29,1220,1193,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,0,0,0,0,29,1561,1558
2024-05-04,14,0,50,58,0,0,15,0,366,555,0,47,48,0,51,-153,29,1220,1193,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,29,1743,1709
2024-05-04,15,0,50,58,0,0,15,0,366,556,0,47,46,0,50,-236,29,1220,1193,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,0,0,0,0,29,1742,1628
2024-05-04,16,0,50,61,0,0,15,0,535,646,0,49,50,0,50,-98,29,1220,1186,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,29,1913,1854
2024-05-04,17,0,50,60,0,0,15,0,640,607,0,49,50,0,0,28,29,1001,972,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,29,1749,1725
2024-05-04,18,0,50,64,0,0,15,0,565,482,0,24,27,0,0,83,29,983,948,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,29,1631,1613
2024-05-04,19,0,50,57,0,0,15,0,353,208,0,49,50,0,83,233,29,923,894,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,29,1467,1450
2024-05-04,20,0,50,65,0,0,15,0,423,294,0,49,48,100,84,211,29,882,860,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,129,1497,1485
2024-05-04,21,0,49,83,0,0,15,0,573,485,0,25,27,90,2,86,9,1220,1208,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,99,1878,1898
2024-05-04,22,0,50,48,0,0,15,0,638,465,0,50,47,50,3,147,9,1220,1217,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,0,0,0,0,59,1970,1936
2024-05-04,23,0,10,12,0,0,15,0,838,622,0,50,43,0,5,199,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,9,2132,2098
2024-05-04,24,28,24,-9,0,0,15,0,795,781,0,32,35,0,100,177,9,1220,1211,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,37,2180,2199
2024-05-05,1,28,65,22,0,0,15,0,802,877,0,50,47,0,125,31,9,1220,1215,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,1,0,0,0,0,0,0,37,2271,2201
2024-05-05,2,28,3,-16,0,0,15,0,870,1002,0,48,47,0,300,138,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,37,2450,2394
2024-05-05,3,28,73,33,0,0,15,0,767,967,0,50,46,0,50,-43,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,37,2169,2227
2024-05-05,4,28,78,56,0,0,15,0,738,942,0,49,43,0,150,-120,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,0,0,0,0,37,2244,2142
2024-05-05,5,28,73,39,0,0,15,0,776,854,0,47,47,0,89,20,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,0,0,0,0,37,2214,2180
2024-05-05,6,28,49,23,0,0,15,0,710,730,0,47,48,0,100,80,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,0,0,0,0,37,2135,2103
2024-05-05,7,0,49,30,0,0,15,0,472,661,0,50,45,0,50,-103,9,1220,1216,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,1,0,0,0,0,0,0,9,1850,1856
